protein_id	old_locus_tag	locus_tag
WP_087496661.1	AEP_03588	AEP_RS17925
AEP_03589	 	 
WP_087496662.1	AEP_03589	AEP_RS17930
AEP_03590	 	 
WP_087496663.1	AEP_03590	AEP_RS17935
AEP_03591	 	 
WP_087496664.1	AEP_03591	AEP_RS17940
AEP_03592	 	 
WP_087496665.1	AEP_03592	AEP_RS17945
AEP_03593	 	 
WP_087496666.1	AEP_03593	AEP_RS17950
AEP_03594	 	 
WP_087497408.1	AEP_03594	AEP_RS17955
AEP_03595	 	 
WP_087496667.1	AEP_03595	AEP_RS17960
AEP_03596	 	 
WP_157673204.1	AEP_03596	AEP_RS17965
AEP_03597	 	 
WP_157673205.1	AEP_03597	AEP_RS17970
AEP_03598	 	 
WP_087496670.1	AEP_03598	AEP_RS17975
AEP_03599	 	 
WP_087496672.1	AEP_03599	AEP_RS17985
AEP_03600	 	 
WP_198301851.1	AEP_03600	AEP_RS17990
AEP_03601	 	 
WP_198301852.1	AEP_03601	AEP_RS17995
AEP_03602	 	 
WP_087496675.1	AEP_03602	AEP_RS18000
AEP_03603	 	 
WP_087496676.1	AEP_03603	AEP_RS18005
AEP_03604	 	 
WP_087496677.1	AEP_03604	AEP_RS18010
AEP_03605	 	 
WP_087496678.1	AEP_03605	AEP_RS18015
AEP_03606	 	 
WP_087496679.1	AEP_03606	AEP_RS18020
AEP_03607	 	 
WP_087496680.1	AEP_03607	AEP_RS18025
AEP_03608	 	 
WP_087497409.1	AEP_03608	AEP_RS18030
AEP_03609	 	 
WP_087496681.1	AEP_03609	AEP_RS18035
AEP_03610	 	 
WP_087496682.1	AEP_03610	AEP_RS18040
AEP_03611	 	 
WP_087496683.1	AEP_03611	AEP_RS18045
AEP_03612	 	 
WP_087496684.1	AEP_03612	AEP_RS18050
AEP_03613	 	 
WP_087496685.1	AEP_03613	AEP_RS18055
AEP_03614	 	 
WP_087496686.1	AEP_03614	AEP_RS18060
AEP_03615	 	 
WP_198301853.1	AEP_03615	AEP_RS18065
AEP_03616	 	 
WP_087496687.1	AEP_03616	AEP_RS18070
AEP_03617	 	 
AEP_03618	 	 
WP_157673206.1	AEP_03618	AEP_RS18080
AEP_03619	 	 
WP_087496689.1	AEP_03619	AEP_RS18085
AEP_03620	 	 
WP_087496690.1	AEP_03620	AEP_RS18090
AEP_03621	 	 
WP_087496691.1	AEP_03621	AEP_RS18095
AEP_03622	 	 
WP_198301854.1	AEP_03622	AEP_RS18100
AEP_03623	 	 
WP_157673207.1	AEP_03623	AEP_RS20785
AEP_03624	 	 
WP_157673208.1	AEP_03624	AEP_RS18105
AEP_03625	 	 
WP_087496694.1	AEP_03625	AEP_RS18110
AEP_03626	 	 
WP_087496695.1	AEP_03626	AEP_RS18115
AEP_03627	 	 
WP_087496696.1	AEP_03627	AEP_RS18120
AEP_03628	 	 
WP_087496697.1	AEP_03628	AEP_RS18125
AEP_03629	 	 
WP_087496698.1	AEP_03629	AEP_RS18130
AEP_03630	 	 
WP_087496699.1	AEP_03630	AEP_RS18135
AEP_03631	 	 
WP_232460031.1	AEP_03631	AEP_RS18140
AEP_03632	 	 
WP_087497411.1	AEP_03632	AEP_RS18145
AEP_03633	 	 
WP_087496701.1	AEP_03633	AEP_RS18150
AEP_03634	 	 
WP_232459867.1	AEP_03634	AEP_RS18155
AEP_03635	 	 
WP_087496703.1	AEP_03635	AEP_RS18160
AEP_03636	 	 
WP_087497412.1	AEP_03636	AEP_RS18165
AEP_03637	 	 
WP_087496704.1	AEP_03637	AEP_RS18170
AEP_03638	 	 
WP_087496705.1	AEP_03638	AEP_RS18175
AEP_03639	 	 
WP_198301855.1	AEP_03639	AEP_RS18180
AEP_03640	 	 
WP_087496707.1	AEP_03640	AEP_RS18185
AEP_03641	 	 
WP_157673209.1	AEP_03641	AEP_RS20790
AEP_03642	 	 
WP_087496708.1	AEP_03642	AEP_RS18190
AEP_03643	 	 
WP_087497413.1	AEP_03643	AEP_RS18195
AEP_03644	 	 
WP_087496709.1	AEP_03644	AEP_RS18200
AEP_03645	 	 
WP_232459868.1	AEP_03645	AEP_RS18205
AEP_03646	 	 
WP_087496710.1	AEP_03646	AEP_RS18210
AEP_03647	 	 
WP_087496711.1	AEP_03647	AEP_RS18215
AEP_03648	 	 
WP_198301856.1	AEP_03648	AEP_RS18220
AEP_03649	 	 
WP_087496712.1	AEP_03649	AEP_RS18225
AEP_03650	 	 
WP_087496713.1	AEP_03650	AEP_RS18230
AEP_03651	 	 
WP_087497416.1	AEP_03651	AEP_RS18235
AEP_03652	 	 
WP_087496714.1	AEP_03652	AEP_RS18240
AEP_03653	 	 
WP_087496715.1	AEP_03653	AEP_RS18245
AEP_03654	 	 
WP_087496716.1	AEP_03654	AEP_RS18250
AEP_03655	 	 
WP_232460032.1	AEP_03655	AEP_RS18255
AEP_03656	 	 
WP_087496718.1	AEP_03656	AEP_RS18260
AEP_03658	 	 
WP_087497417.1	AEP_03658	AEP_RS18265
AEP_03659	 	 
AEP_03660	 	 
WP_087496719.1	AEP_03660	AEP_RS18275
AEP_03661	 	 
WP_157673210.1	AEP_03661	AEP_RS18280
AEP_03662	 	 
WP_157673211.1	AEP_03662	AEP_RS18285
AEP_03663	 	 
WP_087496722.1	AEP_03663	AEP_RS18290
AEP_03664	 	 
AEP_03665	 	 
AEP_03667	 	 
AEP_03668	 	 
WP_087496723.1	AEP_03668	AEP_RS18315
AEP_03669	 	 
AEP_03670	 	 
WP_087496724.1	AEP_03670	AEP_RS18325
AEP_03671	 	 
WP_087496725.1	AEP_03671	AEP_RS18330
AEP_03672	 	 
WP_087496726.1	AEP_03672	AEP_RS18335
AEP_03673	 	 
WP_087496727.1	AEP_03673	AEP_RS18340
WP_157673212.1	 	 
AEP_03678	 	 
WP_157673213.1	AEP_03678	AEP_RS18350
AEP_03679	 	 
WP_087496729.1	AEP_03679	AEP_RS18355
WP_087496730.1	 	 
AEP_03680	 	 
WP_232460033.1	AEP_03680	AEP_RS18365
AEP_03681	 	 
WP_087496732.1	AEP_03681	AEP_RS18370
AEP_03682	 	 
WP_087496733.1	AEP_03682	AEP_RS18375
AEP_03683	 	 
WP_087496734.1	AEP_03683	AEP_RS18380
AEP_03684	 	 
WP_087496735.1	AEP_03684	AEP_RS18385
AEP_03685	 	 
WP_087496736.1	AEP_03685	AEP_RS18390
AEP_03686	 	 
WP_087496737.1	AEP_03686	AEP_RS18395
AEP_03687	 	 
WP_198301858.1	AEP_03687	AEP_RS18400
AEP_03688	 	 
WP_087496738.1	AEP_03688	AEP_RS18405
AEP_03689	 	 
WP_087496739.1	AEP_03689	AEP_RS18410
AEP_03690	 	 
WP_232459869.1	AEP_03690	AEP_RS18415
AEP_03691	 	 
WP_087496740.1	AEP_03691	AEP_RS18420
AEP_03692	 	 
WP_157673214.1	AEP_03692	AEP_RS18425
AEP_03693	 	 
WP_087496742.1	AEP_03693	AEP_RS18430
AEP_03694	 	 
WP_087496743.1	AEP_03694	AEP_RS18435
AEP_03695	 	 
WP_087496744.1	AEP_03695	AEP_RS18440
AEP_03696	 	 
WP_087496745.1	AEP_03696	AEP_RS18445
AEP_03698	 	 
WP_087496746.1	AEP_03698	AEP_RS18450
AEP_03700	 	 
WP_157673215.1	AEP_03700	AEP_RS18460
AEP_03701	 	 
WP_157673216.1	AEP_03701	AEP_RS18465
AEP_03704	 	 
WP_157673217.1	AEP_03704	AEP_RS18475
AEP_03705	 	 
WP_157673218.1	AEP_03705	AEP_RS20805
AEP_03707	 	 
WP_087496752.1	AEP_03707	AEP_RS18485
AEP_03708	 	 
WP_087496753.1	AEP_03708	AEP_RS18490
AEP_03709	 	 
WP_157673219.1	AEP_03709	AEP_RS18495
AEP_03710	 	 
WP_087496755.1	AEP_03710	AEP_RS18500
AEP_03711	 	 
WP_087496756.1	AEP_03711	AEP_RS18505
AEP_03712	 	 
WP_087496757.1	AEP_03712	AEP_RS18510
AEP_03713	 	 
WP_157673220.1	AEP_03713	AEP_RS18515
AEP_03714	 	 
WP_087496759.1	AEP_03714	AEP_RS18520
AEP_03715	 	 
WP_087496760.1	AEP_03715	AEP_RS18525
AEP_03716	 	 
WP_157673221.1	AEP_03716	AEP_RS18530
AEP_03718	 	 
WP_087496765.1	AEP_03718	AEP_RS18550
AEP_03719	 	 
WP_087496766.1	AEP_03719	AEP_RS18555
AEP_03720	 	 
WP_087496767.1	AEP_03720	AEP_RS18560
AEP_03721	 	 
WP_257789655.1	AEP_03721	AEP_RS18565
AEP_03722	 	 
WP_087496768.1	AEP_03722	AEP_RS18570
AEP_03723	 	 
AEP_03724	 	 
WP_087496769.1	AEP_03724	AEP_RS18580
AEP_03725	 	 
WP_232460034.1	AEP_03725	AEP_RS18585
AEP_03726	 	 
WP_087496771.1	AEP_03726	AEP_RS18590
AEP_03727	 	 
WP_087496772.1	AEP_03727	AEP_RS18595
AEP_03728	 	 
WP_087496773.1	AEP_03728	AEP_RS18600
AEP_03729	 	 
WP_087496774.1	AEP_03729	AEP_RS18605
AEP_03730	 	 
WP_087496775.1	AEP_03730	AEP_RS18610
AEP_03731	 	 
WP_157673222.1	AEP_03731	AEP_RS18615
AEP_03732	 	 
WP_087496777.1	AEP_03732	AEP_RS18620
AEP_03733	 	 
WP_087496778.1	AEP_03733	AEP_RS18625
AEP_03734	 	 
WP_087496779.1	AEP_03734	AEP_RS18630
AEP_03735	 	 
WP_087496780.1	AEP_03735	AEP_RS18635
AEP_03736	 	 
WP_087496781.1	AEP_03736	AEP_RS18640
AEP_03737	 	 
WP_198301861.1	AEP_03737	AEP_RS18645
AEP_03738	 	 
WP_087496783.1	AEP_03738	AEP_RS18650
AEP_03739	 	 
WP_232459870.1	AEP_03739	AEP_RS18655
AEP_03740	 	 
WP_087496785.1	AEP_03740	AEP_RS18660
AEP_03741	 	 
WP_087496786.1	AEP_03741	AEP_RS18665
AEP_03742	 	 
WP_087496787.1	AEP_03742	AEP_RS18670
AEP_03743	 	 
WP_087496788.1	AEP_03743	AEP_RS18675
AEP_03744	 	 
WP_087496789.1	AEP_03744	AEP_RS18680
AEP_03745	 	 
WP_087497421.1	AEP_03745	AEP_RS18685
AEP_03746	 	 
WP_087496790.1	AEP_03746	AEP_RS18690
AEP_03747	 	 
WP_087496791.1	AEP_03747	AEP_RS18695
AEP_03748	 	 
WP_087496792.1	AEP_03748	AEP_RS18700
AEP_03749	 	 
WP_087496793.1	AEP_03749	AEP_RS18705
AEP_03750	 	 
WP_087496794.1	AEP_03750	AEP_RS18710
AEP_03751	 	 
WP_087496795.1	AEP_03751	AEP_RS18715
AEP_03752	 	 
WP_087496796.1	AEP_03752	AEP_RS18720
AEP_03753	 	 
WP_087496797.1	AEP_03753	AEP_RS18725
AEP_03754	 	 
WP_087496798.1	AEP_03754	AEP_RS18730
AEP_03755	 	 
WP_087496799.1	AEP_03755	AEP_RS18735
AEP_03756	 	 
WP_232459871.1	AEP_03756	AEP_RS18740
AEP_03757	 	 
WP_087496800.1	AEP_03757	AEP_RS18745
AEP_03758	 	 
WP_157673223.1	AEP_03758	AEP_RS18750
AEP_03759	 	 
AEP_03760	 	 
WP_087496802.1	AEP_03760	AEP_RS18760
AEP_03761	 	 
WP_087496803.1	AEP_03761	AEP_RS18765
AEP_03762	 	 
WP_087496804.1	AEP_03762	AEP_RS18770
AEP_03763	 	 
WP_087496805.1	AEP_03763	AEP_RS18775
AEP_03764	 	 
WP_087496806.1	AEP_03764	AEP_RS18780
AEP_03765	 	 
WP_087496807.1	AEP_03765	AEP_RS18785
AEP_03766	 	 
WP_157673224.1	AEP_03766	AEP_RS18790
AEP_03767	 	 
WP_087497423.1	AEP_03767	AEP_RS18795
AEP_03768	 	 
WP_087496809.1	AEP_03768	AEP_RS18800
AEP_03769	 	 
WP_087496810.1	AEP_03769	AEP_RS18805
AEP_03770	 	 
WP_087496811.1	AEP_03770	AEP_RS18810
AEP_03771	 	 
WP_232459872.1	AEP_03771	AEP_RS18815
AEP_03772	 	 
WP_232459873.1	AEP_03772	AEP_RS18820
AEP_03773	 	 
WP_087496813.1	AEP_03773	AEP_RS18825
AEP_03774	 	 
WP_087497425.1	AEP_03774	AEP_RS18830
AEP_03775	 	 
WP_198301862.1	AEP_03775	AEP_RS18835
AEP_03776	 	 
WP_087496815.1	AEP_03776	AEP_RS18840
AEP_03777	 	 
WP_232459874.1	AEP_03777	AEP_RS18845
AEP_03778	 	 
WP_087496816.1	AEP_03778	AEP_RS18850
AEP_03779	 	 
WP_157673225.1	AEP_03779	AEP_RS18855
AEP_03780	 	 
WP_232459875.1	AEP_03780	AEP_RS18860
AEP_03781	 	 
WP_232460035.1	AEP_03781	AEP_RS18865
AEP_03782	 	 
WP_087497430.1	AEP_03782	AEP_RS18870
AEP_03783	 	 
WP_087496817.1	AEP_03783	AEP_RS18875
AEP_03784	 	 
WP_087497431.1	AEP_03784	AEP_RS18880
AEP_03785	 	 
WP_087496818.1	AEP_03785	AEP_RS18885
AEP_03786	 	 
WP_087496819.1	AEP_03786	AEP_RS18890
AEP_03787	 	 
WP_087496820.1	AEP_03787	AEP_RS18895
AEP_03788	 	 
WP_087497432.1	AEP_03788	AEP_RS18900
AEP_03789	 	 
WP_087496821.1	AEP_03789	AEP_RS18905
AEP_03790	 	 
WP_087496822.1	AEP_03790	AEP_RS18910
AEP_03791	 	 
WP_232459876.1	AEP_03791	AEP_RS18915
AEP_03792	 	 
WP_087496823.1	AEP_03792	AEP_RS18920
AEP_03793	 	 
WP_087496824.1	AEP_03793	AEP_RS18925
AEP_03794	 	 
WP_087496825.1	AEP_03794	AEP_RS18930
AEP_03795	 	 
WP_087496826.1	AEP_03795	AEP_RS18935
AEP_03796	 	 
WP_087496827.1	AEP_03796	AEP_RS18940
AEP_03797	 	 
WP_087496828.1	AEP_03797	AEP_RS18945
AEP_03798	 	 
WP_157673226.1	AEP_03798	AEP_RS18950
AEP_03799	 	 
WP_087496830.1	AEP_03799	AEP_RS18955
AEP_03800	 	 
WP_087496831.1	AEP_03800	AEP_RS18960
AEP_03801	 	 
WP_087496832.1	AEP_03801	AEP_RS18965
AEP_03802	 	 
WP_087496833.1	AEP_03802	AEP_RS18970
AEP_03803	 	 
WP_087496834.1	AEP_03803	AEP_RS18975
AEP_03804	 	 
WP_087496835.1	AEP_03804	AEP_RS18980
AEP_03805	 	 
WP_087496836.1	AEP_03805	AEP_RS18985
AEP_03806	 	 
WP_087496837.1	AEP_03806	AEP_RS18990
AEP_03807	 	 
WP_087496838.1	AEP_03807	AEP_RS18995
AEP_03808	 	 
WP_232459877.1	AEP_03808	AEP_RS19000
AEP_03809	 	 
WP_087496839.1	AEP_03809	AEP_RS19005
AEP_03810	 	 
WP_087496840.1	AEP_03810	AEP_RS19010
AEP_03811	 	 
WP_198301863.1	AEP_03811	AEP_RS19015
AEP_03812	 	 
WP_087496842.1	AEP_03812	AEP_RS19020
AEP_03813	 	 
WP_087496843.1	AEP_03813	AEP_RS19025
AEP_03816	 	 
WP_087496844.1	AEP_03816	AEP_RS19035
AEP_03817	 	 
WP_087497435.1	AEP_03817	AEP_RS19040
AEP_03818	 	 
WP_198301982.1	AEP_03818	AEP_RS19045
AEP_03819	 	 
WP_087496846.1	AEP_03819	AEP_RS19050
AEP_03820	 	 
WP_087496847.1	AEP_03820	AEP_RS19055
AEP_03821	 	 
WP_087496848.1	AEP_03821	AEP_RS19060
AEP_03822	 	 
WP_087496849.1	AEP_03822	AEP_RS19065
AEP_03823	 	 
WP_087496850.1	AEP_03823	AEP_RS19070
AEP_03824	 	 
WP_087496851.1	AEP_03824	AEP_RS19075
AEP_03825	 	 
WP_087496852.1	AEP_03825	AEP_RS19080
AEP_03826	 	 
WP_087496853.1	AEP_03826	AEP_RS19085
AEP_03827	 	 
WP_087496854.1	AEP_03827	AEP_RS19090
AEP_03828	 	 
WP_087496855.1	AEP_03828	AEP_RS19095
AEP_03829	 	 
WP_087496856.1	AEP_03829	AEP_RS19100
AEP_03830	 	 
WP_087496857.1	AEP_03830	AEP_RS19105
AEP_03831	 	 
WP_087496858.1	AEP_03831	AEP_RS19110
AEP_03832	 	 
WP_087496859.1	AEP_03832	AEP_RS19115
AEP_03833	 	 
WP_157673227.1	AEP_03833	AEP_RS19120
AEP_03834	 	 
WP_087496861.1	AEP_03834	AEP_RS19125
AEP_03835	 	 
WP_087497436.1	AEP_03835	AEP_RS19130
AEP_03836	 	 
WP_087496862.1	AEP_03836	AEP_RS19135
AEP_03837	 	 
WP_087496863.1	AEP_03837	AEP_RS19140
AEP_03838	 	 
WP_087496864.1	AEP_03838	AEP_RS19145
AEP_03839	 	 
WP_087496865.1	AEP_03839	AEP_RS19150
AEP_03840	 	 
WP_232460036.1	AEP_03840	AEP_RS19155
AEP_03841	 	 
WP_087496867.1	AEP_03841	AEP_RS19160
AEP_03842	 	 
WP_087496868.1	AEP_03842	AEP_RS19165
AEP_03843	 	 
WP_087496869.1	AEP_03843	AEP_RS19170
AEP_03844	 	 
WP_087496870.1	AEP_03844	AEP_RS19175
AEP_03845	 	 
WP_087496871.1	AEP_03845	AEP_RS19180
AEP_03846	 	 
WP_157673228.1	AEP_03846	AEP_RS19185
AEP_03847	 	 
WP_157673229.1	AEP_03847	AEP_RS19190
AEP_03848	 	 
WP_087496874.1	AEP_03848	AEP_RS19195
AEP_03849	 	 
WP_087496875.1	AEP_03849	AEP_RS19200
AEP_03850	 	 
WP_157673230.1	AEP_03850	AEP_RS19205
AEP_03851	 	 
WP_087496877.1	AEP_03851	AEP_RS19210
AEP_03852	 	 
WP_087496878.1	AEP_03852	AEP_RS19215
AEP_03853	 	 
WP_087496879.1	AEP_03853	AEP_RS19220
AEP_03854	 	 
WP_157673231.1	AEP_03854	AEP_RS19225
AEP_03855	 	 
WP_087496881.1	AEP_03855	AEP_RS19230
AEP_03856	 	 
WP_087496882.1	AEP_03856	AEP_RS19235
AEP_03857	 	 
WP_087496883.1	AEP_03857	AEP_RS19240
AEP_03858	 	 
WP_087496884.1	AEP_03858	AEP_RS19245
AEP_03859	 	 
WP_087496885.1	AEP_03859	AEP_RS19250
AEP_03860	 	 
WP_087496886.1	AEP_03860	AEP_RS19255
AEP_03861	 	 
WP_087496887.1	AEP_03861	AEP_RS19260
AEP_03862	 	 
WP_087496888.1	AEP_03862	AEP_RS19265
AEP_03863	 	 
WP_087496889.1	AEP_03863	AEP_RS19270
AEP_03864	 	 
WP_087497437.1	AEP_03864	AEP_RS19275
AEP_03865	 	 
WP_087496890.1	AEP_03865	AEP_RS19280
AEP_03866	 	 
WP_087496891.1	AEP_03866	AEP_RS19285
AEP_03867	 	 
WP_087496892.1	AEP_03867	AEP_RS19290
AEP_03868	 	 
WP_087496893.1	AEP_03868	AEP_RS19295
AEP_03869	 	 
WP_087496894.1	AEP_03869	AEP_RS19300
AEP_03870	 	 
WP_087496895.1	AEP_03870	AEP_RS19305
AEP_03871	 	 
WP_087496896.1	AEP_03871	AEP_RS19310
AEP_03872	 	 
WP_087496897.1	AEP_03872	AEP_RS19315
AEP_03873	 	 
WP_087496898.1	AEP_03873	AEP_RS19320
AEP_03874	 	 
WP_087496899.1	AEP_03874	AEP_RS19325
AEP_03875	 	 
WP_087496900.1	AEP_03875	AEP_RS19330
AEP_03876	 	 
WP_087496901.1	AEP_03876	AEP_RS19335
AEP_03877	 	 
WP_087496902.1	AEP_03877	AEP_RS19340
AEP_03878	 	 
WP_087496903.1	AEP_03878	AEP_RS19345
AEP_03879	 	 
WP_232459878.1	AEP_03879	AEP_RS19350
AEP_03880	 	 
WP_232459879.1	AEP_03880	AEP_RS19355
AEP_03881	 	 
WP_087496905.1	AEP_03881	AEP_RS19360
AEP_03882	 	 
WP_087496906.1	AEP_03882	AEP_RS19365
AEP_03883	 	 
WP_087496907.1	AEP_03883	AEP_RS19370
AEP_03884	 	 
WP_087496908.1	AEP_03884	AEP_RS19375
AEP_03885	 	 
WP_087496909.1	AEP_03885	AEP_RS19380
AEP_03886	 	 
WP_087496910.1	AEP_03886	AEP_RS19385
AEP_03887	 	 
WP_087496911.1	AEP_03887	AEP_RS19390
AEP_03888	 	 
WP_087496912.1	AEP_03888	AEP_RS19395
AEP_03889	 	 
WP_087496913.1	AEP_03889	AEP_RS19400
AEP_03890	 	 
WP_087496914.1	AEP_03890	AEP_RS19405
AEP_03891	 	 
WP_087496915.1	AEP_03891	AEP_RS19410
AEP_03892	 	 
WP_232459880.1	AEP_03892	AEP_RS19415
AEP_03893	 	 
WP_087496917.1	AEP_03893	AEP_RS19420
AEP_03894	 	 
WP_198301864.1	AEP_03894	AEP_RS19425
AEP_03895	 	 
WP_087496919.1	AEP_03895	AEP_RS19430
AEP_03896	 	 
WP_087496920.1	AEP_03896	AEP_RS19435
WP_198301865.1	 	 
AEP_03898	 	 
WP_087496921.1	AEP_03898	AEP_RS19445
AEP_03899	 	 
WP_087496922.1	AEP_03899	AEP_RS19450
AEP_03900	 	 
WP_087496923.1	AEP_03900	AEP_RS19455
AEP_03901	 	 
WP_157673233.1	AEP_03901	AEP_RS19460
AEP_03902	 	 
WP_157673234.1	AEP_03902	AEP_RS19465
AEP_03903	 	 
WP_087496926.1	AEP_03903	AEP_RS19470
AEP_03904	 	 
WP_087496927.1	AEP_03904	AEP_RS19475
AEP_03905	 	 
WP_087497439.1	AEP_03905	AEP_RS19480
AEP_03906	 	 
WP_087496928.1	AEP_03906	AEP_RS19485
AEP_03907	 	 
WP_087496929.1	AEP_03907	AEP_RS19490
AEP_03908	 	 
WP_087496930.1	AEP_03908	AEP_RS19495
AEP_03909	 	 
WP_087496931.1	AEP_03909	AEP_RS19500
AEP_03910	 	 
WP_087496932.1	AEP_03910	AEP_RS19505
AEP_03911	 	 
WP_087496933.1	AEP_03911	AEP_RS19510
AEP_03912	 	 
WP_087497440.1	AEP_03912	AEP_RS19515
AEP_03913	 	 
WP_087496934.1	AEP_03913	AEP_RS19520
AEP_03914	 	 
WP_087496935.1	AEP_03914	AEP_RS19525
AEP_03915	 	 
WP_087496936.1	AEP_03915	AEP_RS19530
AEP_03916	 	 
WP_087496937.1	AEP_03916	AEP_RS19535
AEP_03917	 	 
WP_087496938.1	AEP_03917	AEP_RS19540
AEP_03918	 	 
WP_087496939.1	AEP_03918	AEP_RS19545
AEP_03919	 	 
WP_087497441.1	AEP_03919	AEP_RS19550
AEP_03920	 	 
WP_087496940.1	AEP_03920	AEP_RS19555
AEP_03921	 	 
WP_087496941.1	AEP_03921	AEP_RS19560
AEP_03922	 	 
WP_087496942.1	AEP_03922	AEP_RS19565
AEP_03923	 	 
WP_087496943.1	AEP_03923	AEP_RS19570
AEP_03924	 	 
WP_087497442.1	AEP_03924	AEP_RS19575
AEP_03925	 	 
WP_087496944.1	AEP_03925	AEP_RS19580
AEP_03926	 	 
WP_087496945.1	AEP_03926	AEP_RS19585
AEP_03927	 	 
WP_157673235.1	AEP_03927	AEP_RS19590
AEP_03928	 	 
WP_087496947.1	AEP_03928	AEP_RS19595
AEP_03929	 	 
WP_087496948.1	AEP_03929	AEP_RS19600
AEP_03930	 	 
WP_087496949.1	AEP_03930	AEP_RS19605
AEP_03931	 	 
WP_087497443.1	AEP_03931	AEP_RS19610
AEP_03932	 	 
WP_087496950.1	AEP_03932	AEP_RS19615
AEP_03933	 	 
WP_087496951.1	AEP_03933	AEP_RS19620
AEP_03934	 	 
WP_087496952.1	AEP_03934	AEP_RS19625
AEP_03935	 	 
WP_087496953.1	AEP_03935	AEP_RS19630
AEP_03936	 	 
WP_087496954.1	AEP_03936	AEP_RS19635
AEP_03937	 	 
WP_087496955.1	AEP_03937	AEP_RS19640
AEP_03938	 	 
WP_087496956.1	AEP_03938	AEP_RS19645
AEP_03939	 	 
WP_087496957.1	AEP_03939	AEP_RS19650
AEP_03940	 	 
WP_087496958.1	AEP_03940	AEP_RS19655
AEP_03941	 	 
WP_087496959.1	AEP_03941	AEP_RS19660
AEP_03942	 	 
WP_087496960.1	AEP_03942	AEP_RS19665
AEP_03943	 	 
WP_087496961.1	AEP_03943	AEP_RS19670
AEP_03944	 	 
WP_087497444.1	AEP_03944	AEP_RS19675
AEP_03945	 	 
WP_087496962.1	AEP_03945	AEP_RS19680
AEP_03946	 	 
WP_087496963.1	AEP_03946	AEP_RS19685
AEP_03947	 	 
WP_087496964.1	AEP_03947	AEP_RS19690
AEP_03948	 	 
WP_087496965.1	AEP_03948	AEP_RS19695
AEP_03949	 	 
WP_087496966.1	AEP_03949	AEP_RS19700
AEP_03950	 	 
WP_087497445.1	AEP_03950	AEP_RS19705
AEP_03951	 	 
WP_087496967.1	AEP_03951	AEP_RS19710
AEP_03952	 	 
WP_087496968.1	AEP_03952	AEP_RS19715
AEP_03953	 	 
WP_087496969.1	AEP_03953	AEP_RS19720
AEP_03954	 	 
WP_087496970.1	 	 
AEP_03956	 	 
WP_198301866.1	AEP_03956	AEP_RS20910
AEP_03957	 	 
WP_087496971.1	AEP_03957	AEP_RS19735
AEP_03958	 	 
WP_087496972.1	AEP_03958	AEP_RS19740
AEP_03959	 	 
WP_087496973.1	AEP_03959	AEP_RS19745
AEP_03960	 	 
WP_087496974.1	AEP_03960	AEP_RS19750
AEP_03961	 	 
WP_087496975.1	AEP_03961	AEP_RS19755
AEP_03962	 	 
WP_087496976.1	AEP_03962	AEP_RS19760
AEP_03963	 	 
WP_087496977.1	AEP_03963	AEP_RS19765
WP_087496978.1	 	 
AEP_03964	 	 
WP_087496979.1	AEP_03964	AEP_RS19775
AEP_03965	 	 
WP_087496980.1	AEP_03965	AEP_RS19780
AEP_03966	 	 
WP_087496981.1	AEP_03966	AEP_RS19785
AEP_03967	 	 
WP_087496982.1	AEP_03967	AEP_RS19790
AEP_03968	 	 
WP_087496983.1	AEP_03968	AEP_RS19795
AEP_03969	 	 
WP_087496984.1	AEP_03969	AEP_RS19800
AEP_03970	 	 
WP_087496985.1	AEP_03970	AEP_RS19805
AEP_03971	 	 
WP_087496986.1	AEP_03971	AEP_RS19810
AEP_03972	 	 
WP_087496987.1	AEP_03972	AEP_RS19815
AEP_03973	 	 
WP_087496988.1	AEP_03973	AEP_RS19820
AEP_03974	 	 
WP_087496989.1	AEP_03974	AEP_RS19825
AEP_03975	 	 
WP_087496990.1	AEP_03975	AEP_RS19830
AEP_03976	 	 
WP_087496991.1	AEP_03976	AEP_RS19835
AEP_03977	 	 
WP_087497446.1	AEP_03977	AEP_RS19840
AEP_03978	 	 
WP_087496992.1	AEP_03978	AEP_RS19845
AEP_03979	 	 
AEP_03980	 	 
WP_157673236.1	AEP_03980	AEP_RS19855
AEP_03981	 	 
WP_198301867.1	AEP_03981	AEP_RS19860
AEP_03982	 	 
WP_087496994.1	AEP_03982	AEP_RS19865
AEP_03983	 	 
WP_087496995.1	AEP_03983	AEP_RS19870
AEP_03984	 	 
WP_087497449.1	AEP_03984	AEP_RS19875
AEP_03985	 	 
WP_157673237.1	AEP_03985	AEP_RS20810
AEP_03986	 	 
WP_087496998.1	AEP_03986	AEP_RS19890
AEP_03987	 	 
WP_087496999.1	AEP_03987	AEP_RS19895
AEP_03988	 	 
WP_087497000.1	AEP_03988	AEP_RS19900
AEP_03989	 	 
WP_087497001.1	AEP_03989	AEP_RS19905
AEP_03990	 	 
WP_087497002.1	AEP_03990	AEP_RS19910
AEP_03991	 	 
WP_087497450.1	AEP_03991	AEP_RS19915
AEP_03992	 	 
WP_087497003.1	AEP_03992	AEP_RS19920
AEP_03993	 	 
WP_087497004.1	AEP_03993	AEP_RS19925
AEP_03994	 	 
WP_087497005.1	AEP_03994	AEP_RS19930
AEP_03995	 	 
WP_087497006.1	AEP_03995	AEP_RS19935
AEP_03996	 	 
WP_087497007.1	AEP_03996	AEP_RS19940
AEP_03997	 	 
